Title,Poet,era,cap_rate,punct_rate,colon_density,concrete_abstract_ratio,adv_verb_ratio,rhyme_rate
"
                    March
                ",Richard Kenney,Post-1950,1.0,1.0,0.0,1.3,0.2,0.0
"
                    Anaerobe
                ",Richard Kenney,Post-1950,0.5,1.0,7.317073170731707,1.5,0.25,0.0
"
                    Words Are the Sum
                ",Richard Kenney,Post-1950,0.8,1.0,1.4388489208633095,0.2127659574468085,0.8421052631578947,0.0
"
                    The Dead House
                ",J. T. Barbarese,Post-1950,0.4285714285714285,1.0,1.0309278350515465,0.631578947368421,0.0769230769230769,0.0476190476190476
"
                    Reading Primo Levi Off Columbus Circle
                ",J. T. Barbarese,Post-1950,0.3125,0.8125,0.0,0.4,0.1904761904761904,0.037037037037037
"
                    Teresa the Idiot
                ",Cecilia Vicuña,Post-1950,0.5,1.0,0.0,0.6896551724137931,0.4705882352941176,0.0
"
                    Sleepover
                ",Rachel Hadas,Post-1950,0.6363636363636364,1.0,0.8928571428571428,0.5142857142857142,0.2857142857142857,0.0
"
                    Green and Gold
                ",Rachel Hadas,Post-1950,0.5,0.9583333333333334,0.3623188405797101,0.6133333333333333,0.2978723404255319,0.0
"
                    Alias City
                ",Carol Frost,Post-1950,0.5384615384615384,0.8461538461538461,1.2738853503184715,0.375,0.1724137931034483,0.0
"
                    Radiante (s)
                ",Juan Felipe Herrera,Post-1950,0.3076923076923077,0.0769230769230769,0.0,0.875,0.2222222222222222,0.0
"
                    Mind Core
                ",Juan Felipe Herrera,Post-1950,1.0,0.2244897959183673,0.0,0.4111111111111111,0.2181818181818181,0.0
"
                    On Peripheries of the Imperium
                ",Lawrence Joseph,Post-1950,0.2708333333333333,0.4166666666666667,0.0,0.8133333333333334,0.18,0.0
"
                    On Utopia Parkway
                ",Lawrence Joseph,Post-1950,0.2432432432432432,0.4864864864864865,0.0,0.4148936170212766,0.3125,0.0
"
                    Sentimental
                ",Albert Goldbarth,Post-1950,0.0784313725490196,0.2745098039215686,0.0,0.3407821229050279,0.2560975609756097,0.0
"
                    Imps
                ",Albert Goldbarth,Post-1950,0.1333333333333333,0.3833333333333333,1.0714285714285714,0.5,0.2298850574712643,0.010752688172043
"
                    Second Thoughts
                ",Albert Goldbarth,Post-1950,0.075,0.325,1.6216216216216215,0.3879310344827586,0.2777777777777778,0.0
"
                    Sestina: As There Are Support Groups, There Are Support Words
                ",Albert Goldbarth,Post-1950,0.1555555555555555,0.3555555555555555,1.2594458438287155,0.4144144144144144,0.2833333333333333,0.0163934426229508
"
                    Stonehenge
                ",Albert Goldbarth,Post-1950,0.0425531914893617,0.2553191489361702,2.284263959390863,0.7033898305084746,0.3695652173913043,0.0
"
                    D____ L____’s
                ",Albert Goldbarth,Post-1950,0.0833333333333333,0.3333333333333333,1.7361111111111112,0.3137254901960784,0.2980769230769231,0.0
"
                    Laws of the Universe
                ",Albert Goldbarth,Post-1950,0.2096774193548387,0.3387096774193548,2.2267206477732793,0.327485380116959,0.2823529411764706,0.0
"
                    Fermanagh Cave
                ",Sherod Santos,Post-1950,0.1020408163265306,0.4897959183673469,0.0,0.408695652173913,0.3823529411764705,0.0120481927710843
"
from Elegy for My Sister
                ",Sherod Santos,Post-1950,0.2678571428571428,0.5,0.7677543186180422,0.4382022471910112,0.26,0.0
"
                    Better or Worse
                ",Heather McHugh,Post-1950,0.1428571428571428,0.4523809523809524,1.2195121951219512,0.4415584415584415,0.5,0.0
"
                    The Amenities
                ",Heather McHugh,Post-1950,0.2051282051282051,0.358974358974359,2.013422818791946,0.4787234042553192,0.1864406779661017,0.0140845070422535
"
                    Constructive
                ",Heather McHugh,Post-1950,0.3529411764705882,0.4117647058823529,0.0,0.8333333333333334,0.0416666666666666,0.032258064516129
"
                    From a Rooftop
                ",Timothy Steele,Post-1950,1.0,0.7222222222222222,1.9157088122605364,0.6363636363636364,0.2058823529411764,0.123076923076923
"
                    Sapphics Against Anger
                ",Timothy Steele,Post-1950,1.0,0.5,2.1621621621621623,0.1486486486486486,0.15,0.0
"
                    Golden Age
                ",Timothy Steele,Post-1950,1.0,0.4782608695652174,0.0,0.3,0.3846153846153846,0.0
"
                    Rag Rug
                ",Rachel Hadas,Post-1950,0.1818181818181818,0.4545454545454545,1.2048192771084338,0.4459459459459459,0.4634146341463415,0.135593220338983
"
                    The Fall of Troy
                ",Rachel Hadas,Post-1950,0.1111111111111111,0.2777777777777778,0.0,0.4193548387096774,0.1818181818181818,0.1212121212121212
"
                    Flying Home
                ",Rachel Hadas,Post-1950,0.4615384615384615,0.6923076923076923,0.0,0.782608695652174,0.3076923076923077,0.0
"
                    The End of Summer
                ",Rachel Hadas,Post-1950,0.3666666666666666,0.5666666666666667,0.9216589861751152,0.3043478260869565,0.2564102564102564,0.0350877192982456
"
                    The Last Movie
                ",Rachel Hadas,Post-1950,0.4230769230769231,0.5769230769230769,1.7964071856287425,0.717948717948718,0.1944444444444444,0.0204081632653061
"
                    The Chorus
                ",Rachel Hadas,Post-1950,0.2307692307692307,0.4871794871794871,1.8656716417910448,0.3157894736842105,0.45,0.0895522388059701
"
                    Physics
                ",Richard Kenney,Post-1950,0.0816326530612244,0.2789115646258503,1.0025062656641603,0.5583333333333333,0.2205882352941176,0.0227272727272727
"
                    Subway
                ",Barry Goldensohn,Post-1950,1.0,1.0,0.0,0.7857142857142857,0.1363636363636363,0.0
"
                    Provo
                ",Mark Rudman,Post-1950,0.9591836734693876,0.6224489795918368,0.2649006622516556,0.3453815261044177,0.1818181818181818,0.005524861878453
"
                    The Desert of Empire
                ",Mark Rudman,Post-1950,0.2336448598130841,0.3644859813084112,0.8064516129032258,0.2624113475177305,0.2313432835820895,0.0108108108108108
"
                    Birthday Blues
                ",Mark Rudman,Post-1950,0.8,0.8,0.0,0.6176470588235294,0.3809523809523809,0.0
"
                    Night Thoughts
                ",Mark Rudman,Post-1950,0.9230769230769232,0.4871794871794871,1.644736842105263,0.3106796116504854,0.22,0.0704225352112676
"
                    Crest
                ",Frank Stanford,Post-1950,0.95,0.525,0.9966777408637874,0.6325301204819277,0.1651376146788991,0.0
"
                    Light Blue
                ",Frank Stanford,Post-1950,1.0,0.65625,0.0,0.6216216216216216,0.1363636363636363,0.0
"
                    [“Man is so afraid . . .”]
                ",Frank Stanford,Post-1950,0.0535714285714285,0.2857142857142857,0.0,2.3068181818181817,0.2807017543859649,0.0
"
                    Pits
                ",Frank Stanford,Post-1950,1.0,0.6521739130434783,0.0,0.7297297297297297,0.3703703703703703,0.0
"
                    Friend of the Enemy
                ",Frank Stanford,Post-1950,1.0,0.5454545454545454,0.0,0.5333333333333333,0.4285714285714285,0.0
"
                    The Arkansas Prison System
                ",Frank Stanford,Post-1950,0.1818181818181818,0.0,0.0,0.3947368421052631,0.3333333333333333,0.0
"
                    Flies on Shit
                ",Frank Stanford,Post-1950,0.1666666666666666,0.0,0.0,0.5925925925925926,0.4166666666666667,0.0
"
                    The Truth
                ",Frank Stanford,Post-1950,1.0,0.5789473684210527,0.0,0.2439024390243902,0.2272727272727272,0.0
"
                    Dead Orchard
                ",Frank Stanford,Post-1950,1.0,0.5,0.0,0.4210526315789473,0.0,0.0
"
                    Wanted
                ",Frank Stanford,Post-1950,1.0,0.4666666666666667,0.0,1.4,0.0,0.0
"
                    Play in Which Darkness Falls
                ",Frank Stanford,Post-1950,0.3888888888888889,0.3888888888888889,0.0,0.6290322580645161,0.1714285714285714,0.0
"
                    In Another Room I Am Drinking Eggs from a Boot
                ",Frank Stanford,Post-1950,1.0,0.0,0.0,0.4375,0.0625,0.0
"
                    Living
                ",Frank Stanford,Post-1950,0.9473684210526316,0.7894736842105263,0.0,0.5116279069767442,0.1739130434782608,0.0
"
                    The Pump
                ",Frank Stanford,Post-1950,1.0,0.5882352941176471,0.0,0.6428571428571429,0.1428571428571428,0.0
"
                    Poem
                ",Frank Stanford,Post-1950,0.25,0.75,0.0,0.5384615384615384,0.6,0.0
"
                    Planning the Disappearance of Those Who Have Gone
                ",Frank Stanford,Post-1950,1.0,0.0,0.0,0.2,0.25,0.0
"
                    The Intruder
                ",Frank Stanford,Post-1950,0.1333333333333333,0.0,0.0,0.6818181818181818,0.4,0.04
"
                    The Snake Doctors
                ",Frank Stanford,Post-1950,0.9173228346456692,0.0,0.0,1.076256499133449,0.0645756457564575,0.0
"
                    Weariness of Men
                ",Frank Stanford,Post-1950,1.0,0.5384615384615384,0.0,0.5,0.1666666666666666,0.0
"
                    Everybody Who is Dead
                ",Frank Stanford,Post-1950,1.0,0.3529411764705882,0.0,0.8846153846153846,0.1111111111111111,0.0
"
                    Faith, Dogma, and Heresy
                ",Frank Stanford,Post-1950,1.0,0.7142857142857143,0.0,0.4090909090909091,0.0526315789473684,0.0
"
                    What About This
                ",Frank Stanford,Post-1950,1.0,0.7878787878787878,0.0,0.7547169811320755,0.1372549019607843,0.0
"
                    The Wolves
                ",Frank Stanford,Post-1950,0.0357142857142857,0.0,0.0,0.5510204081632653,0.088235294117647,0.0
"
                    You
                ",Frank Stanford,Post-1950,1.0,0.3,0.0,0.4,0.25,0.0
"
                    Freedom, Revolt, and Love
                ",Frank Stanford,Post-1950,1.0,0.8333333333333334,0.0,0.5576923076923077,0.1282051282051282,0.019047619047619
"
                    [“The Last Supper”] from The Battlefield Where the Moon Says I Love You
                ",Frank Stanford,Post-1950,0.1379310344827586,0.0,0.0,0.4353876739562624,0.1969696969696969,0.0090497737556561
"
                    What He Thought
                ",Heather McHugh,Post-1950,0.0833333333333333,0.1944444444444444,1.4373716632443532,0.1891891891891892,0.19,0.0078125
"
                    Matins
                ",Carol Frost,Post-1950,0.6,0.8,0.2631578947368421,0.4678899082568807,0.2631578947368421,0.0
"
                    Waking
                ",Carol Frost,Post-1950,0.4117647058823529,0.8823529411764706,0.6535947712418301,0.4901960784313725,0.1379310344827586,0.0
"
                    All Summer Long
                ",Carol Frost,Post-1950,0.32,0.44,0.0,0.6515151515151515,0.0769230769230769,0.0
"
                    The Fearful Child
                ",Carol Frost,Post-1950,0.1935483870967742,0.4516129032258064,0.2816901408450704,0.5178571428571429,0.2181818181818181,0.0
"
                    To Kill a Deer
                ",Carol Frost,Post-1950,0.0454545454545454,0.4545454545454545,0.5025125628140703,0.7,0.1176470588235294,0.0
"
                    Ardors
                ",Carol Frost,Post-1950,0.5,0.75,0.0,0.8333333333333334,0.0,0.0
"
                    The Gross Clinic
                ",Carol Frost,Post-1950,0.3333333333333333,0.45,0.1712328767123287,0.4170854271356783,0.1847826086956521,0.0
"
                    “The Secretary of Liquor”
                ",Mark Rudman,Post-1950,0.3877551020408163,0.3741496598639456,1.2464046021093005,0.2939481268011527,0.2068965517241379,0.0090497737556561
"
What is this about losing respect?
",Mark Rudman,Post-1950,0.2962962962962963,0.4320987654320987,0.2028397565922921,0.3708609271523179,0.25,0.0071942446043165
"
                    For the South
                ",Neal Bowers,Post-1950,0.0454545454545454,0.3636363636363636,2.7777777777777777,0.4814814814814814,0.3684210526315789,0.0
"
                    The Future
                ",Neal Bowers,Post-1950,0.1,0.5142857142857142,0.5524861878453038,0.5,0.2181818181818181,0.0
"
                    Communications
                ",Neal Bowers,Post-1950,0.2,0.55,0.0,0.3469387755102041,0.0833333333333333,0.0
"
                    Man in the Street or Hand Over Mouth
                ",Heather McHugh,Post-1950,1.0,0.2222222222222222,0.0,0.3333333333333333,0.3636363636363636,0.0689655172413793
"
                    In the Cannery the Porpoise Soul
                ",Juan Felipe Herrera,Post-1950,0.0909090909090909,0.0,0.0,0.7777777777777778,0.0588235294117647,0.0
"
                    [Let Us Gather in a Flourishing Way]
                ",Juan Felipe Herrera,Post-1950,0.0333333333333333,0.0,0.0,0.3333333333333333,0.0,0.037037037037037
"
                    War Voyeurs
                ",Juan Felipe Herrera,Post-1950,0.25,0.28125,0.0,0.2682926829268293,0.1403508771929824,0.0
"
                    I Am Merely Posing for a Photograph
                ",Juan Felipe Herrera,Post-1950,0.2857142857142857,0.6071428571428571,0.7518796992481203,0.7647058823529411,0.4,0.0
"
                    Let Me Tell You What a Poem Brings
                ",Juan Felipe Herrera,Post-1950,0.0555555555555555,0.6666666666666666,0.0,0.72,0.3055555555555556,0.0
"
                    Grafik
                ",Juan Felipe Herrera,Post-1950,0.3956521739130434,0.391304347826087,0.4972375690607734,0.6930455635491607,0.1505016722408027,0.0
"
                    Iowa Blues Bar Spiritual
                ",Juan Felipe Herrera,Post-1950,0.1525423728813559,0.4406779661016949,0.7923930269413629,1.266187050359712,0.2978723404255319,0.0
"
                    Call Me Pier
                ",Susan Firer,Post-1950,1.0,0.0,0.0,0.4516129032258064,0.2727272727272727,0.0
"
                    No Sex for Priests
                ",Heather McHugh,Post-1950,0.2727272727272727,0.3636363636363636,4.166666666666666,0.5,0.4615384615384615,0.0666666666666666
"
                    Beautiful Wreckage
                ",W.D. Ehrhart,Post-1950,0.4347826086956521,0.6521739130434783,0.0,0.484375,0.3333333333333333,0.0256410256410256
"
                    The Light the Dead See
                ",Frank Stanford,Post-1950,1.0,0.65625,0.0,0.5645161290322581,0.1578947368421052,0.0
"
                    Turning
                ",Wendy Rose,Post-1950,0.1485148514851485,0.3366336633663366,0.9208103130755064,0.6797752808988764,0.1764705882352941,0.0055865921787709
"
                    International Hour of Prayer for the Yellowstone Buffalo Herd
                ",Wendy Rose,Post-1950,0.1967213114754098,0.3770491803278688,1.524390243902439,0.3140495867768595,0.1967213114754098,0.0
"
                    Women Like Me
                ",Wendy Rose,Post-1950,0.238095238095238,0.5,0.0,0.396694214876033,0.1320754716981132,0.0273972602739726
"
                    Buckeye as You Are
                ",Wendy Rose,Post-1950,0.1428571428571428,0.238095238095238,0.0,0.8181818181818182,0.2222222222222222,0.0
"
                    Night Watch
                ",Mark Smith-Soto,Post-1950,0.5,1.0,0.0,0.3877551020408163,0.4333333333333333,0.0
"
                    On the Eve of a Birthday
                ",Timothy Steele,Post-1950,1.0,0.5897435897435898,2.097902097902098,0.2857142857142857,0.3333333333333333,0.0307692307692307
"
                    Chanson Philosophique
                ",Timothy Steele,Post-1950,1.0,0.5555555555555556,0.9523809523809524,0.1707317073170731,0.2272727272727272,0.2068965517241379
"
                    TWELFTH BIRTHDAY
                ",Rachel Hadas,Post-1950,0.1739130434782608,0.3478260869565217,0.6666666666666667,0.4150943396226415,0.5666666666666667,0.0
"
                    Rarefied
                ",Albert Goldbarth,Post-1950,0.2258064516129032,0.3225806451612903,0.7246376811594203,0.3717277486910995,0.28,0.0106382978723404
"
                    To Fishermen
                ",Carol Frost,Post-1950,0.1428571428571428,0.1428571428571428,14.473684210526317,0.75,0.5,0.0
"
                    Space Bar
                ",Heather McHugh,Post-1950,0.0833333333333333,0.4166666666666667,0.0,0.2857142857142857,0.125,0.0
"
                    The Poem of the Little House at the Corner  of Misapprehension and Marvel
                ",Albert Goldbarth,Post-1950,0.6666666666666666,0.3333333333333333,0.0,0.4242424242424242,0.1481481481481481,0.0
"
                    Natural State
                ",Albert Goldbarth,Post-1950,0.5555555555555556,0.6111111111111112,0.9578544061302682,0.3492063492063492,0.25,0.0
"
                    Work
                ",Sherod Santos,Post-1950,1.0,0.2708333333333333,0.4424778761061947,0.6176470588235294,0.3103448275862069,0.0
"
                    Near the Desert Test Sites (Palm Desert, California)
                ",Sherod Santos,Post-1950,0.9833333333333332,0.2333333333333333,0.3690036900369003,0.3978494623655914,0.6071428571428571,0.0
"
                    Stranger at the Ashwood Threshold
                ",Sherod Santos,Post-1950,0.9846153846153848,0.4153846153846154,0.4983388704318937,0.6529411764705882,0.256198347107438,0.0
"
                    The Woman Who Laughed on Calvary
                ",Heather McHugh,Post-1950,0.1219512195121951,0.2682926829268293,1.715686274509804,0.3857142857142857,0.380281690140845,0.0079365079365079
"
                    In Praise of Pain
                ",Heather McHugh,Post-1950,0.238095238095238,0.4761904761904761,0.0,0.3870967741935484,0.1923076923076923,0.0
"
                    Inside
                ",Heather McHugh,Post-1950,0.1666666666666666,0.25,1.36986301369863,0.9166666666666666,0.4444444444444444,0.0
"
                    Truly Pathetic
                ",Neal Bowers,Post-1950,0.2857142857142857,0.6428571428571429,1.25,0.5172413793103449,0.1333333333333333,0.0
"
                    Suitcase Song
                ",Albert Goldbarth,Post-1950,0.1875,0.4583333333333333,0.7317073170731708,0.5476190476190477,0.2542372881355932,0.0
"
                    Stomackes
                ",Albert Goldbarth,Post-1950,0.5,0.5,1.4864864864864866,0.3811475409836065,0.375,
"
                    West of Myself
                ",Debora Greger,Post-1950,0.3888888888888889,0.6111111111111112,0.0,0.5416666666666666,0.3448275862068966,0.0344827586206896
"
                    Yes
                ",Debora Greger,Post-1950,0.5294117647058824,0.7058823529411765,0.0,0.3953488372093023,0.4347826086956521,0.0
"
                    History
                ",Barbara Ras,Post-1950,0.1020408163265306,0.5306122448979592,0.0,0.4207650273224044,0.1884057971014492,0.0
"
                    What It Was Like
                ",Barbara Ras,Post-1950,0.2666666666666666,0.6,0.0,0.5692307692307692,0.2428571428571428,0.0
"
                    All
                ",Barbara Ras,Post-1950,0.8947368421052632,0.6842105263157895,0.0,0.7692307692307693,0.5172413793103449,0.0
"
                    Hello, Baihua Mountain
                ",Bei Dao,Post-1950,0.8888888888888888,0.6111111111111112,0.0,0.9032258064516128,0.1428571428571428,0.0
"
                    Declaration
                ",Bei Dao,Post-1950,0.9,0.0,0.0,0.4827586206896552,0.4,0.0
"
                    Black Map
                ",Bei Dao,Post-1950,0.0909090909090909,0.0,1.6,0.8484848484848485,0.2272727272727272,0.0
"
                    The Thin Man Goes Home
                ",Kit Robinson,Post-1950,0.96,0.0,0.0,0.4166666666666667,0.2142857142857142,0.0
"
                    Indian Mascot, 1959
                ",Janice Gould,Post-1950,0.1282051282051282,0.2307692307692307,0.0,0.5714285714285714,0.25,0.0
"
                    Discontent
                ",Janice Gould,Post-1950,0.1818181818181818,0.4772727272727273,1.7167381974248928,0.4153846153846154,0.119047619047619,0.0
"
                    Six Sonnets: Crossing the West
                ",Janice Gould,Post-1950,0.1910112359550561,0.3033707865168539,0.6557377049180327,0.5977011494252874,0.3516483516483517,0.015267175572519
"
                    Flu, 1962
                ",Janice Gould,Post-1950,1.0,0.8,0.1488095238095238,0.5111111111111111,0.2112676056338028,0.0
"
                    The Aunts
                ",Joyce Sutphen,Post-1950,0.5,1.0,0.0,0.2926829268292683,0.3636363636363636,0.0
"
                    The Honey Bear
                ",Eileen Myles,Post-1950,0.3333333333333333,0.1666666666666666,0.0,1.051282051282051,0.3428571428571428,0.0
"
                    Peanut Butter
                ",Eileen Myles,Post-1950,0.0909090909090909,0.1212121212121212,0.2525252525252525,0.3873239436619718,0.3461538461538461,0.0082987551867219
"
                    Snakes
                ",Eileen Myles,Post-1950,0.2894736842105263,0.1842105263157894,0.0,0.7301587301587301,0.125,0.008
"
                    May You Always be the Darling of Fortune
                ",Jane Miller,Post-1950,0.0833333333333333,0.1666666666666666,2.8301886792452833,0.4,0.2222222222222222,0.0
"
                    Back to Country with Pulitzer
                ",Liam Rector,Post-1950,0.971830985915493,0.4929577464788732,0.2666666666666666,0.2442748091603053,0.2976190476190476,0.0
"
                    Mental Mommy
                ",Liam Rector,Post-1950,1.0,0.3125,0.0,0.8214285714285714,0.391304347826087,0.0555555555555555
"
                    Soon the City
                ",Liam Rector,Post-1950,1.0,0.3,0.0,0.5,0.4285714285714285,0.0188679245283018
"
                    Time in a Brown House
                ",Mark Halliday,Post-1950,0.5945945945945946,0.6216216216216216,0.5649717514124294,0.3692307692307692,0.2957746478873239,0.0
"
                    Poetry Failure
                ",Mark Halliday,Post-1950,0.3571428571428571,0.3928571428571428,1.038062283737024,0.4,0.3559322033898305,0.0
"
                    Divorced Fathers and Pizza Crusts
                ",Mark Halliday,Post-1950,0.2333333333333333,0.3666666666666666,0.3717472118959107,0.4747474747474747,0.3620689655172414,0.0
"
                    The Missing Poem
                ",Mark Halliday,Post-1950,0.2777777777777778,0.5277777777777778,0.8450704225352111,0.4,0.6065573770491803,0.0
"
                    The Halls
                ",Mark Halliday,Post-1950,0.0909090909090909,0.4545454545454545,0.6622516556291391,0.3947368421052631,0.3818181818181818,0.0
"
                    Pasco, Barbara
                ",Mark Halliday,Post-1950,0.2837837837837837,0.2837837837837837,0.7564296520423601,0.320754716981132,0.4083333333333333,0.0077519379844961
"
                    Monster [It's possible I misconstrued you]
                ",Brook Emery,Post-1950,0.24,0.56,1.6666666666666667,0.2783505154639175,0.325,0.0
"
                    Monster [I can't get my head around it]
                ",Brook Emery,Post-1950,0.2692307692307692,0.6153846153846154,1.7793594306049825,0.3626373626373626,0.2127659574468085,0.0
"
                    [They travel in threes]
                ",Susan Hampton,Post-1950,0.4354838709677419,0.5645161290322581,0.5405405405405406,0.7428571428571429,0.2129629629629629,0.0
"
                    [A drunk cadet had hit them]
                ",Susan Hampton,Post-1950,0.4142857142857143,0.5428571428571428,0.7727975270479135,0.6256983240223464,0.2148760330578512,0.0
"
                    [I pinch myself hard on the inner arm]
                ",Susan Hampton,Post-1950,0.5050505050505051,0.6868686868686869,0.3325942350332594,0.4322344322344322,0.1809045226130653,0.0
"
                    Two Gates
                ",Denise Low,Post-1950,0.2142857142857142,0.3571428571428571,0.7518796992481203,0.8181818181818182,0.2916666666666667,0.0
"
                    Nebraska
                ",Victor Hernández Cruz,Post-1950,0.6451612903225806,0.1935483870967742,0.0,0.6551724137931034,0.1578947368421052,0.0
"
                    Mountain Building
                ",Victor Hernández Cruz,Post-1950,0.974025974025974,0.0389610389610389,0.0,0.7094017094017094,0.0833333333333333,0.0
"
                    La Lupe
                ",Victor Hernández Cruz,Post-1950,0.5492957746478874,0.7183098591549296,0.0,0.5584415584415584,0.0392156862745098,0.0
"
                    For Clifford Bernel
                ",Mark O'Brien,Post-1950,0.92,0.52,0.7504690431519699,0.496551724137931,0.2079207920792079,0.0
"
                    The Man in the Iron Lung
                ",Mark O'Brien,Post-1950,1.0,0.6774193548387096,1.935483870967742,0.6585365853658537,0.2857142857142857,0.0
"
                    The Morning Routine
                ",Mark O'Brien,Post-1950,0.9375,0.71875,0.0,0.5161290322580645,0.3260869565217391,0.0
"
                    Breathing
                ",Mark O'Brien,Post-1950,0.9523809523809524,0.6190476190476191,1.4285714285714286,0.5581395348837209,0.217391304347826,0.0
"
                    Why the HG is Holy
                ",Mark Halliday,Post-1950,0.3809523809523809,0.5238095238095238,0.6329113924050633,0.1780821917808219,0.5384615384615384,0.0
"
                    The Students
                ",Mark Halliday,Post-1950,0.1764705882352941,0.4117647058823529,2.0408163265306123,0.2295081967213114,0.3928571428571428,0.0
"
                    Reproductive Invariance
                ",Denise Low,Post-1950,0.5238095238095238,0.5238095238095238,0.0,1.027027027027027,0.2285714285714285,0.0
"
                    Saint Patrick’s Again
                ",Denise Low,Post-1950,0.5714285714285714,1.0,0.8620689655172413,0.7,0.0588235294117647,0.0
"
                    Walking with My Delaware Grandfather
                ",Denise Low,Post-1950,0.3928571428571428,0.5,1.0101010101010102,0.9565217391304348,0.3243243243243243,0.0
"
                    Quite Frankly
                ",Mark Halliday,Post-1950,0.1363636363636363,0.5909090909090909,0.0,0.3076923076923077,0.3846153846153846,0.0
"
                    Wide Receiver
                ",Mark Halliday,Post-1950,0.0434782608695652,0.1739130434782608,0.0,0.4022988505747126,0.66,0.0
"
                    La Marquise de Gloire
                ",Mark Halliday,Post-1950,0.6,0.1,0.0,0.3970588235294117,0.1860465116279069,0.0714285714285714
"
                    Pathos of the Momentary Smile
                ",Mark Halliday,Post-1950,0.0588235294117647,0.2352941176470588,1.2987012987012987,0.2615384615384615,0.68,0.0
"
                    Old Europe Stared at Her Breakfast
                ",Jennifer Maiden,Post-1950,0.1714285714285714,0.3142857142857143,0.0,0.410958904109589,0.3243243243243243,0.0317460317460317
"
                    Intimate Geography
                ",Jennifer Maiden,Post-1950,0.1282051282051282,0.3333333333333333,1.6203703703703702,0.1719745222929936,0.4177215189873418,0.0
"
                    A Gift for You
                ",Eileen Myles,Post-1950,0.08125,0.0125,0.0,0.5346534653465347,0.36,0.0035335689045936
"
                    August 12 in the Nebraska Sand Hills Watching the Perseids Meteor Shower
                ",Twyla Hansen,Post-1950,0.35,0.7,1.1363636363636365,0.5094339622641509,0.3478260869565217,0.0
"
from One Big Self: ""Count your fingers""
                ",C. D. Wright,Post-1950,1.0,0.0,1.5151515151515151,0.3571428571428571,0.3333333333333333,0.0
"
from One Big Self: ""Count heads""
                ",C. D. Wright,Post-1950,0.6521739130434783,0.1304347826086956,2.840909090909091,0.4897959183673469,0.2068965517241379,0.05
"
from One Big Self: ""I want to go home""
                ",C. D. Wright,Post-1950,0.6666666666666666,0.6212121212121212,0.0,0.5789473684210527,0.3283582089552239,0.0092592592592592
"
from One Big Self: ""My Dear Conflicted Reader""
                ",C. D. Wright,Post-1950,0.7419354838709677,0.2258064516129032,0.4926108374384236,0.4912280701754385,0.09375,0.0638297872340425
"
                    In a Word, a World
                ",C. D. Wright,Post-1950,0.1764705882352941,0.2352941176470588,0.4504504504504504,0.2647058823529412,0.4166666666666667,0.0
"
                    A Plague of Poets
                ",C. D. Wright,Post-1950,1.0,0.5,0.0,0.0408163265306122,0.8125,0.0
"
                    Stripe for Stripe
                ",C. D. Wright,Post-1950,0.875,0.775,0.6714876033057852,0.3753753753753753,0.327485380116959,0.0169491525423728
"
                    Hold Still, Lion
                ",C. D. Wright,Post-1950,0.3783783783783784,0.1621621621621621,0.0,0.1833333333333333,0.3174603174603174,0.0
"
                    Jean Valentine, Abridged
                ",C. D. Wright,Post-1950,0.1428571428571428,0.4285714285714285,1.0869565217391304,0.7407407407407407,0.2857142857142857,0.0
"
                    L.A. River
                ",Jack Cooper,Post-1950,0.0714285714285714,0.0714285714285714,0.0,0.3793103448275862,0.4545454545454545,0.0
"
                    Dark Thirty
                ",Barbara Ras,Post-1950,0.2580645161290322,0.5161290322580645,1.048951048951049,0.4574468085106383,0.3404255319148936,0.0
"
                    The Last Skin
                ",Barbara Ras,Post-1950,0.2608695652173913,0.391304347826087,0.0,0.4647887323943662,0.1707317073170731,0.0
"
                    Washing the Elephant
                ",Barbara Ras,Post-1950,0.2093023255813953,0.3720930232558139,0.0,0.3202614379084967,0.3666666666666666,0.0
"
                    Collage with Train Trip Memories and Laundry
                ",Lynn Emanuel,Post-1950,0.75,1.0,4.0,0.625,0.3333333333333333,0.0
"
                    abutment
                ",Gillian Allnutt,Post-1950,0.0,0.0,0.0,0.1428571428571428,0.0,0.0
"
                    magdalen
                ",Gillian Allnutt,Post-1950,0.0,0.0,0.0,0.25,0.1,0.0
"
                    What to Do If You Find a Dead Hobbit in Your Garden
                ",Murray Edmond,Post-1950,0.0,1.0,0.5319148936170213,0.6,0.1052631578947368,0.0
"
                    Dear Adam
                ",Eileen Myles,Post-1950,0.1052631578947368,0.1578947368421052,0.0,0.6428571428571429,0.2777777777777778,0.0
"
                    A hundred per cent
                ",Eileen Myles,Post-1950,0.0123456790123456,0.0123456790123456,0.0,0.782608695652174,0.1666666666666666,0.0
"
                    Transmission
                ",Eileen Myles,Post-1950,0.1309523809523809,0.0833333333333333,0.0,0.5918367346938775,0.2321428571428571,0.0
"
                    Outshines Its Canopy of  Intent
                ",Jane Miller,Post-1950,0.5909090909090909,0.5909090909090909,0.0,0.3052631578947368,0.2280701754385964,0.0
"
                    Heliocentric
                ",Keith S. Wilson,Post-1950,0.2638888888888889,0.3888888888888889,0.2457002457002457,0.3961038961038961,0.4,0.0075187969924812
"
                    For My Friend
                ",Eileen Myles,Post-1950,0.0816326530612244,0.0612244897959183,0.0,0.6538461538461539,0.3,0.0
"
                    Goodbye 17
                ",Emily Liebowitz,Post-1950,0.3870967741935484,0.5806451612903226,0.4975124378109453,0.2027027027027027,0.34375,0.0
